,country,year,warstds,atwards,anoc,ager,autonomy,avgnabo,dem,dlang,drace,drel,durable,ef,gdpgrowth,illiteracy,infant,inst,inst3,life,lmtnest,milper,nat_war,ncontig,nwstate,oil,plural,plurrel,pol4,pol4sq,popdense,relfrac,seceduc,second,sxpnew,sxpsq,tnatwar,trade,warhist,xconst,lpopns,ln_gdpen,numlang,proxregc,partfree,decade1,regd4_alt,etdo4590,geo1,presi,parreg,geo34
4151,Mexico,1978,1,1,0,108,0,0.527637482,0,10,14,0,41,0.401800007,-0.106430702,40,98,0,0,57.59270096,2.332144022,7,0,0,0,0,0.75999999,85,-8,64,22.59942055,0.254999995,24,0.100000001,0.250297606,0.062648892,0,69.42675018,0,1,14.82477093,0.899754822,2,2.07E-25,1,0,-5,1,0,0,4,0
4152,Mexico,1981,1,1,1,111,0,0.357722789,0,10,14,0,0,0.401800007,0.0205802,38.90000153,84,0,1,59.4756012,2.332144022,24,1,0,0,0,0.75999999,85,-0.600958673,11.92760259,24.83954048,0.254999995,40.70000076,0.100000001,0.166381404,0.027682772,1,67.54808044,0,3.206710167,14.91928291,0.636047602,2,1,1,0,-3,1,0,0,2.913288418,0
4153,Mexico,1982,1,1,1,112,0,0.920350194,0,10,14,0,0,0.401800007,-0.039779,38.5,84,0,1,59.4756012,2.332144022,39,1,0,0,0,0.75999999,85,-5,25,25.65625954,0.254999995,40.70000076,0.100000001,0.173365101,0.030055458,1,64.08162689,0,2,14.95163345,0.609221935,2,1,1,0,-4,1,0,0,4,0
4154,Mexico,1960,0,0,0,-12.91837289,-0.104131385,0.387826711,0,46,10,15,-15.63716645,0.636899889,-0.109206205,83.94125905,181.6827312,0,0.065330589,34.50102053,1.131402016,-70.08696055,0.299787134,0,1,0.375742877,0.540000021,80,-5.593205143,56.57992238,-179.9856348,0.319999993,-12.08257196,0.239999995,0.009081168,-0.366214378,0.528876905,39.37199411,-0.242812795,3.020754944,14.92341328,-0.631111801,9,0.979008673,0.28359469,1,-7,0,0,0.169307248,3.981421347,0
4155,Mexico,1961,0,0,0,1,0,0.570865214,0,46,10,15,0,0.636899889,0.0197959,91.13177016,198.4931104,0,0,35.96340179,1.131402016,0,0,0,1,0,0.540000021,80,-7,49,2.476474047,0.319999993,-8.332454196,0.239999995,-0.214726376,-0.546614163,0,14.50553036,0,3,14.95876122,-0.592397332,9,1,0,1,-6,0,0,0,4,0
4156,Mexico,1962,0,0,0,2,0,0.570865214,0,46,10,15,1,0.636899889,0.074951902,85.22015247,195.1047623,0,0,35.96340179,1.131402016,0,0,0,0,0,0.540000021,80,-7,49,2.57740593,0.319999993,-15.8997525,0.239999995,0.018443948,-0.029239591,0,17.82626915,0,3,14.99870872,-0.491023004,9,0.25,0,1,-6,0,0,0,4,0
4157,Mexico,1963,0,0,0,3,0,0.415742189,0,46,10,15,2,0.636899889,0.066070899,92.02998412,183.6713917,0,0,35.96340179,1.131402016,198.3172214,1,0,0,0,0.540000021,80,-7,49,2.686469078,0.319999993,-13.72876664,0.239999995,0.054165405,-0.024708611,1,22.23093033,0,3,15.0401535,-0.470003635,9,0.0625,0,1,-6,0,0,0,4,0
4158,Mexico,1964,0,0,0,4,0,0.363846391,0,46,10,15,3,0.636899889,-0.024788,92.46244702,181.5977542,0,0,35.96340179,1.131402016,2,0,0,0,0,0.540000021,80,-7,49,2.792728901,0.319999993,-7.852456229,0.239999995,0.047528932,0.00928299,0,19.63310051,0,3,15.07894516,-0.505838096,9,0.015625,0,1,-7,0,0,0,4,0
4159,Mexico,1965,0,0,0,5,0,0.238321796,0,46,10,15,4,0.636899889,0.041168801,91.40806496,196.9187256,0,0,35.96340179,1.131402016,2,0,0,0,0,0.540000021,80,-7,49,2.889398098,0.319999993,-11.88816674,0.239999995,0.127946363,0.017900124,0,23.36481094,0,3,15.11297417,-0.444725871,9,0.00390625,0,1,-6,0,0,0,4,0
4160,Mexico,1966,0,0,0,6,0,0.208531603,0,46,10,15,5,0.636899889,-0.030167,81.54404312,186,0,0,37.5121994,1.131402016,1,1,0,0,0,0.540000021,80,-7,49,2.978764057,0.319999993,1,0.239999995,0.0362835,0.001316492,1,23.50017929,0,3,15.14343357,-0.274436861,9,0.000976563,0,1,-7,0,0,0,4,0
4161,Mexico,1967,0,0,0,7,0,0.059884701,0,46,10,15,6,0.636899889,-0.025527,85.58109731,186,0,0,37.5121994,1.131402016,1,1,0,0,0,0.540000021,80,-7,49,3.06227994,0.319999993,1,0.239999995,0.047626,0.002268236,1,28.53848076,0,3,15.17108536,-0.279713929,9,0.000244141,0,1,-7,0,0,0,4,0
4162,Mexico,1968,0,0,0,8,0,0.059884701,0,46,10,15,7,0.636899889,-0.023282999,83.80378184,186,0,0,37.5121994,1.131402016,1,1,0,0,0,0.540000021,80,-7,49,3.140569925,0.319999993,1,0.239999995,0.037512001,0.00140715,2,22.80452919,0,3,15.19633007,-0.279713929,9,6.10E-05,0,1,-7,0,0,0,4,0
4163,Mexico,1969,0,0,0,9,0,0.068439603,0,46,10,15,8,0.636899889,-0.080688499,87.92919796,186,0,0,37.5121994,1.131402016,1,1,0,0,0,0.540000021,80,-7,49,3.215085983,0.319999993,1,0.239999995,0.043386102,0.001882354,2,22.29026031,0,3,15.21977997,-0.368169367,9,1.53E-05,0,1,-7,0,0,0,4,0
4164,Mexico,1970,0,0,0,10,0,0.068439603,0,46,10,15,9,0.636899889,0.0020376,93.62965422,186,0,0,37.5121994,1.131402016,1,1,0,0,0,0.540000021,80,-7,49,3.288070917,0.319999993,1,0.239999995,0.036374699,0.001323119,2,25.83082008,0,3,15.2422266,-0.216913,9,3.81E-06,0,0,-7,0,0,0,4,0
4165,Mexico,1971,0,0,0,11,0,0,0,46,10,15,10,0.636899889,0.026963299,94.30000305,170,0,0,38.41220093,1.131402016,1,1,0,0,0,0.540000021,80,-7,49,3.373292923,0.319999993,1,0.239999995,0.047061902,0.002214823,2,28.87290955,0,3,15.26781464,-0.193584755,9,9.54E-07,0,0,-7,0,0,0,4,0
4166,Mexico,1972,0,0,0,12,0,0,0,46,10,15,11,0.636899889,-0.078805096,94.30000305,170,0,0,38.41220093,1.131402016,2,1,0,0,0,0.540000021,80,-7,49,3.4630301,0.319999993,1,0.239999995,0.053337801,0.002844921,1,27.96890068,0,3,15.29406929,-0.274436861,9,2.38E-07,0,0,-7,0,0,0,4,0
4167,Mexico,1973,0,0,0,13,0,0,0,46,10,15,12,0.636899889,-0.194532201,94.19999695,170,0,0,38.41220093,1.131402016,2,1,0,0,0,0.540000021,80,-7,49,3.558079958,0.319999993,1,0.239999995,0.067955904,0.004618005,1,34.70814896,0,3,15.32114697,-0.544727206,9,5.96E-08,0,0,-7,0,0,0,4,0
4168,Mexico,1974,0,0,0,14,0,0,0,46,10,15,13,0.636899889,0.055817202,94,170,0,0,38.41220093,1.131402016,2,1,0,0,0,0.540000021,80,-7,49,3.659066916,0.319999993,1,0.239999995,0.0610568,0.003727933,1,39.2497406,0,3,15.34913349,-0.353821844,9,1.49E-08,0,0,-7,0,0,0,4,0
4169,Mexico,1975,0,0,0,15,0,0,0,46,10,15,14,0.636899889,-0.056795001,93.69999695,170,0,0,38.41220093,1.131402016,4,1,0,0,0,0.540000021,80,-7,49,3.766479969,0.319999993,1,0.239999995,0.045053001,0.002029773,1,41.24357986,0,1,15.37806606,-0.517514586,9,3.73E-09,0,0,-7,0,0,0,4,0
4170,Mexico,1976,0,0,0,16,0,0,0,46,10,15,15,0.636899889,-0.023472,93.30000305,166,0,0,40.5121994,1.131402016,2,1,0,0,0,0.540000021,80,-7,49,3.880831957,0.319999993,2,0.239999995,0.079385102,0.006301994,1,50.24026871,0,1,15.4079752,-0.53102833,9,9.31E-10,0,0,-7,0,0,0,4,0
4171,Mexico,1977,0,0,0,17,0,0,0,46,10,15,16,0.636899889,0.044998899,93.30000305,166,0,0,40.5121994,1.131402016,2,1,0,0,0,0.540000021,80,-7,49,4.002288818,0.319999993,2,0.239999995,0.122976802,0.015123294,1,56.60129166,0,1,15.43879223,-0.466808766,9,2.33E-10,0,0,-7,0,0,0,4,0
4172,Mexico,1978,0,0,0,18,0,0,0,46,10,15,17,0.636899889,0.100120902,93.09999847,166,0,0,40.5121994,1.131402016,2,1,0,0,0,0.540000021,80,-7,49,4.130986214,0.319999993,2,0.239999995,0.120532297,0.014528034,1,48.97206116,0,1,15.47044182,-0.441610545,9,5.82E-11,0,0,-7,0,0,0,4,0
4173,Mexico,1979,0,0,0,19,0,0.111504503,0,46,10,15,18,0.636899889,0.0386093,92.90000153,166,0,0,40.5121994,1.131402016,2,1,0,0,0,0.540000021,80,-7,49,4.266898155,0.319999993,2,0.239999995,0.156292602,0.024427377,1,50.35939026,0,1,15.50281239,-0.348140091,9,1.46E-11,0,0,-7,0,0,0,4,0
4174,Mexico,1980,0,0,0,20,0,0.270159602,0,46,10,15,19,0.636899889,-0.052443001,92.5,166,0,0,40.5121994,1.131402016,2,1,0,0,0,0.540000021,80,-7,49,4.409883976,0.319999993,2,0.239999995,0.209863901,0.044042856,1,65.41235352,0,1,15.53577423,-0.332679421,9,3.64E-12,0,0,-7,0,0,0,4,0
4175,Mexico,1981,0,0,0,21,0,0.174584404,0,46,10,15,20,0.636899889,-0.025041001,92.09999847,150.3999939,0,0,42.46099854,1.131402016,2,1,0,0,0,0.540000021,80,-7,49,4.560180187,0.319999993,4.699999809,0.239999995,0.223547295,0.049973395,2,62.71697998,0,1,15.5692873,-0.345311165,9,9.09E-13,0,0,-7,0,0,0,4,0
4176,Mexico,1982,0,0,0,22,0,0.174584404,0,46,10,15,21,0.636899889,-0.015367,91.90000153,150.3999939,0,0,42.46099854,1.131402016,2,1,0,0,0,0.540000021,80,-7,49,4.718410015,0.319999993,4.699999809,0.239999995,0.204846099,0.041961923,2,60.36616898,0,1,15.60339737,-0.336872339,9,2.27E-13,0,0,-7,0,0,0,4,0
4177,Mexico,1983,0,0,0,23,0,0.174584404,0,46,10,15,22,0.636899889,-0.077186704,91.59999847,150.3999939,0,0,42.46099854,1.131402016,2,1,0,0,0,0.540000021,80,-7,49,4.882490158,0.319999993,4.699999809,0.239999995,0.005640017,-0.052963291,2,57.05881882,0,1,15.63758087,-0.393042564,9,5.68E-14,0,0,-7,0,0,0,4,0
4178,Mexico,1984,0,0,0,24,0,0,0,46,10,15,23,0.636899889,-0.194127306,91.30000305,150.3999939,0,0,42.46099854,1.131402016,2,1,0,0,0,0.540000021,80,-7,49,5.049190998,0.319999993,4.699999809,0.239999995,0.170411042,0.049557891,2,47.73686981,0,1,15.67115402,-0.555125892,9,1.42E-14,0,0,-7,0,0,0,4,0
4179,Mexico,1985,0,0,0,25,0,0,0,46,10,15,24,0.636899889,0.043812901,90.80000305,150.3999939,0,0,42.46099854,1.131402016,2,1,0,0,0,0.540000021,80,-7,49,5.216704845,0.319999993,4.699999809,0.239999995,0.124524034,0.044940876,2,49.88254166,0,1,15.70379162,-0.581605792,9,3.55E-15,0,0,-7,0,0,0,4,0
4180,Mexico,1986,0,0,0,26,0,0,0,46,10,15,25,0.636899889,0.0306316,90.40000153,146,0,0,44.46099854,1.131402016,2,1,0,0,0,0.540000021,80,-7,49,5.386128902,0.319999993,5.400000095,0.239999995,0.081810947,-0.004474098,1,53.52286911,0,1,15.73575306,-0.562118948,9,8.88E-16,0,0,-7,0,0,0,4,0
4181,Mexico,1987,0,0,0,27,0,0,0,46,10,15,26,0.636899889,-0.03032,90.09999847,146,0,0,44.46099854,1.131402016,225.2847048,1,0,0,0,0.540000021,80,-7,49,5.558458805,0.319999993,5.400000095,0.239999995,0.009589387,-0.076346571,1,40.68849945,0,1,15.76724625,-0.610646009,9,2.22E-16,0,0,-7,0,0,0,4,0
4182,Mexico,1988,0,0,0,28,0,0,0,46,10,15,27,0.636899889,0.0356973,89.80000305,146,0,0,44.46099854,1.131402016,-30.04742789,1,0,0,0,0.540000021,80,-7,49,5.734539032,0.319999993,5.400000095,0.239999995,0.117397893,-0.004690418,1,45.98419952,0,3,15.7984333,-0.621757209,9,5.55E-17,0,0,-7,0,0,0,4,0
4183,Mexico,1989,0,0,0,29,0,0,0,46,10,15,28,0.636899889,-0.02227,89.5,146,0,0,44.46099854,1.131402016,-10.00961239,1,0,0,0,0.540000021,80,-7,49,5.915599823,0.319999993,5.400000095,0.239999995,0.078335702,-0.017114502,1,41.88751984,0,3,15.82951832,-0.683196843,9,1.39E-17,0,0,-7,0,0,0,4,0
4184,Mexico,1990,0,0,0,30,0,0,0,46,10,15,29,0.636899889,-0.043999001,89.09999847,146,0,0,44.46099854,1.131402016,16.04047631,1,0,0,0,0.540000021,80,-7,49,6.103260994,0.319999993,5.400000095,0.239999995,0.100779853,-0.024535551,1,39.89645004,0,3,15.86074924,-0.727353811,9,3.47E-18,0,0,-7,0,0,0,4,0
4185,Mexico,1991,0,0,0,31,0,0,0,46,10,15,30,0.636899889,-0.0059943,88.59999847,128.3999939,0,1,46.14630127,1.131402016,174.58194,1,0,0,0,0.540000021,80,-7,49,6.30644989,0.319999993,6.599999905,0.239999995,-0.000990169,-0.02038885,2,36.97068024,0,3,15.89349842,-0.73469758,9,8.67E-19,0,0,-7,0,0,0,4,0
4186,Mexico,1992,0,0,1,32,0,0.409317404,0,46,10,15,0,0.636899889,-0.095417202,88.40000153,128.3999939,0,1,46.14630127,1.131402016,278.1151971,1,0,0,0,0.540000021,80,0.423922956,15.37701094,6.521284103,0.319999993,6.599999905,0.239999995,0.048214129,-0.061292268,2,32.78829956,0,4.699582277,15.92699718,-0.835520506,9,1,0,0,-5,0,0,0,2.729425107,0
4187,Mexico,1993,0,0,0,33,0,1.012155294,1,46,10,15,0,0.636899889,-0.019606,88,128.3999939,2,1,46.14630127,1.131402016,354.1868099,1,0,0,0,0.540000021,80,8,64,6.746545792,0.319999993,6.599999905,0.239999995,-0.101950302,-0.14301214,3,34.59748077,0,7,15.96095657,-0.855350375,9,1,0,0,-4,0,0,0,2,0
4188,Mexico,1994,0,0,0,1,0,1.012155294,1,46,10,15,1,0.636899889,0.0045541,87.59999847,128.3999939,2,1,46.14630127,1.131402016,36.21322413,1,0,0,0,0.540000021,80,8,64,6.981020927,0.319999993,6.599999905,0.239999995,-0.102347562,-0.156508049,3,33.75154877,0,7,15.995121,-0.850569487,9,0.25,0,0,-1.5,0,0,0,2,0
4189,Mexico,1995,0,0,0,2,0,1.012155294,1,46,10,15,2,0.636899889,-0.008817,87.09999847,128.3999939,2,0,46.14630127,1.131402016,116.1376514,1,0,0,0,0.540000021,80,8,64,7.223494053,0.319999993,6.599999905,0.239999995,0.099709628,0.003642935,3,43.42013931,0,7,16.02926445,-0.859141827,9,0.0625,0,0,-1,0,0,0,2,0
4190,Mexico,1996,0,0,0,3,0,0.977909684,1,46,10,15,3,0.636899889,-0.0011657,86.5,124,0,1,46.93899918,1.131402016,67.11408798,1,0,0,0,0.540000021,80,8,64,7.474777222,0.319999993,6.699999809,0.239999995,-0.077536256,-0.111035656,3,41.47225189,0,7,16.0634594,-0.859860539,9,0.015625,1,0,-1,0,0,0,2,0
4191,Mexico,1997,0,0,0,1,0,0.438148707,0,46,10,15,0,0.636899889,-0.008092,86.19999695,124,0,1,46.93899918,1.131402016,220.9219804,1,0,0,0,0.540000021,80,-6,36,-13.48418597,0.319999993,6.699999809,0.239999995,0.079602291,0.000381865,2,40.41506958,0,1,16.09776878,-0.867271602,9,1,1,0,-1,0,0,0,4,0
4192,Mexico,1998,0,0,0,2,0,0.541892409,0,46,10,15,1,0.636899889,0.066046603,85.69999695,124,0,1,46.93899918,1.131402016,257.2186227,1,0,0,0,0.540000021,80,-6,36,114.0953178,0.319999993,6.699999809,0.239999995,-0.046235247,-0.078137902,2,39.90987015,0,1,16.13199234,-0.802537382,9,0.25,1,0,-1,0,0,0,4,0
4193,Mexico,1999,0,0,0,3,0,0.521720588,0,46,10,15,2,0.636899889,-0.039446998,85.30000305,124,2,1,46.93899918,1.131402016,65.00306078,1,0,0,0,0.540000021,80,-6,36,159.244109,0.319999993,6.699999809,0.239999995,0.125760171,0.005041835,1,75.47691891,0,1,16.16621399,-0.842114806,9,0.0625,1,0,-1,0,0,0,4,0
4194,Mexico,2000,0,0,0.360272756,1,0,0.457324713,0.555495838,27.41863716,19.15684406,16.6574831,0,0.505230377,-0.031872001,84.69999695,124,1.202498365,0.739173355,46.93899918,1.029185469,465.2448378,1,0.439816015,0.083326759,0,0.651100851,65.38030137,4,16,308.5897116,0.444028644,6.699999809,0.134640067,0.008525968,-0.081173488,1,7.862415281,0,5,16.40536595,-0.730439701,9.700043529,1,1,0.115766411,-0.5,0.17954788,0.013422348,0,2,-0.280576079
4195,Mexico,1960,0,0,0,-21.41009577,-0.201967945,0.510536529,1,45,0,50,6.29090861,0.804799974,-0.032681081,82.43916794,166.8321239,1,-0.384213789,40.39240068,1.223775983,365.7039487,0.458179676,0,1,0.298472829,0.289999992,50,7.061395305,48.85714714,-346.0985546,0.579999983,17.98170663,0.200000003,0.034039069,-0.357976995,0.579742584,-35.07429694,0.052838996,6.738461431,17.52470779,-0.567396045,11,0.067685734,-0.271332213,1,-7,0,0,0.18373121,1.764594708,0
4196,Mexico,1961,0,0,0,1,0,1.054148316,1,45,0,50,0,0.804799974,-0.023054,83.89674595,181.4032245,1,0,40.46340179,1.223775983,5,0,0,1,0,0.289999992,50,8,64,45.96598053,0.579999983,4,0.200000003,-0.155825631,-0.487796029,0,26.16719055,0,7,17.54994774,-0.59602046,11,1,0,1,-6,0,0,0,2,0
4197,Mexico,1962,0,0,0,2,0,1.054148316,1,45,0,50,1,0.804799974,0.014546,77.58496144,169.7644133,1,0,40.46340179,1.223775983,6,0,0,0,0,0.289999992,50,8,64,47.16588974,0.579999983,4,0.200000003,0.094343942,-0.018971022,0,25.48566055,0,7,17.57571602,-0.592397332,11,0.25,0,1,-6,0,0,0,2,0
4198,Mexico,1963,0,0,0,3,0,1.101353884,1,45,0,50,2,0.804799974,0.0577338,77.44475392,165.156117,1,0,40.46340179,1.223775983,7,0,0,0,0,0.289999992,50,8,64,48.41679001,0.579999983,4,0.200000003,0.222017777,0.090640567,0,21.83003044,0,7,17.60189247,-0.5412848,11,0.0625,0,1,-6,0,0,0,2,0
4199,Mexico,1964,0,0,0,4,0,1.13209343,1,45,0,50,3,0.804799974,0.022166699,79.72916646,185.9621069,1,0,40.46340179,1.223775983,8,0,0,0,0,0.289999992,50,8,64,49.71171951,0.579999983,4,0.200000003,0.077984856,-0.00852754,0,22.31698036,0,7,17.62828636,-0.500875294,11,0.015625,0,1,-7,0,0,0,2,0
4200,Mexico,1965,0,0,0,5,0,1.13059485,1,45,0,50,4,0.804799974,0.021415699,78.95640964,161.0234262,1,0,40.46340179,1.223775983,8,0,0,0,0,0.289999992,50,7,49,51.04692078,0.579999983,4,0.200000003,0.028841627,-0.08444876,0,24.61593056,0,7,17.65479088,-0.471604884,11,0.00390625,0,1,-6,0,0,0,3,0
4201,Mexico,1971,0,0,0,5,0,0,0,45,0,50,4,0.804799974,0.111338802,79.90000153,139.3999939,0,0,42.86100006,1.223775983,220,1,0,0,1,0.289999992,50,-7,49,60.06032181,0.579999983,4,0.200000003,0.096701697,0.009351218,1,19.62059975,0,1,17.81739426,0.053540718,11,0.00390625,1,0,-7,0,0,0,4,0
4202,Mexico,1972,0,0,0,6,0,0,0,45,0,50,5,0.804799974,0.0053805,78.90000153,139.3999939,0,0,42.86100006,1.223775983,250,1,0,0,1,0.289999992,50,-7,49,61.74866867,0.579999983,4,0.200000003,0.193021506,0.037257303,1,24.46363068,0,1,17.84511757,0.001997977,11,0.000976563,1,0,-7,0,0,0,4,0
4203,Moldova,1973,0,0,0,7,0,0,0,45,0,50,6,0.804799974,0.024835801,77.80000305,139.3999939,0,0,42.86100006,1.223775983,270,1,0,0,1,0.289999992,50,-7,49,63.50151825,0.579999983,4,0.200000003,0.174001306,0.030276455,1,22.76365089,0,1,17.87310982,0.065787703,11,0.000244141,1,0,-7,0,0,0,4,0
4204,Moldova,1974,0,0,0,8,0,0,0,45,0,50,7,0.804799974,0.0805007,76.59999847,139.3999939,0,0,42.86100006,1.223775983,160,1,0,0,1,0.289999992,50,-7,49,65.32964325,0.579999983,4,0.200000003,0.224179,0.050256222,1,31.26774979,0,1,17.90149117,0.175632596,11,6.10E-05,1,0,-7,0,0,0,4,0
4205,Moldova,1975,0,0,0,9,0,0,0,45,0,50,8,0.804799974,-0.079215802,75.40000153,139.3999939,0,0,42.86100006,1.223775983,210,1,0,0,1,0.289999992,50,-7,49,67.24091339,0.579999983,4,0.200000003,0.368000597,0.135424435,1,39.7469902,0,1,17.93032837,0.219135538,11,1.53E-05,1,0,-7,0,0,0,4,0
4206,Moldova,1976,0,0,0,10,0,0,0,45,0,50,9,0.804799974,0.059257898,74.09999847,135,0,0,44.96099854,1.223775983,210,1,0,0,1,0.289999992,50,-7,49,69.21927643,0.579999983,8,0.200000003,0.286002815,0.081797607,1,41.17034912,0,1,17.95932579,0.247641042,11,3.81E-06,1,0,-7,0,0,0,4,0
4207,Moldova,1977,0,0,0,11,0,0,0,45,0,50,10,0.804799974,0.0294064,72.80000305,135,0,0,44.96099854,1.223775983,230,1,0,0,1,0.289999992,50,-7,49,71.29266357,0.579999983,8,0.200000003,0.289117485,0.083588921,1,42.13809967,0,1,17.9888382,0.3920421,11,9.54E-07,1,0,-7,0,0,0,4,0
4208,Moldova,1978,0,0,0,12,0,0,0,45,0,50,11,0.804799974,-0.085518003,71.40000153,135,0,1,44.96099854,1.223775983,230,1,0,0,1,0.289999992,50,-7,49,73.46589661,0.579999983,8,0.200000003,0.326421797,0.106551193,1,47.3952713,0,1,18.01886749,0.414094448,11,2.38E-07,1,0,-7,0,0,0,4,0
4209,Moldova,1979,0,0,1,13,0,0.355733514,0,45,0,50,0,0.804799974,0.035522301,70,135,3,1,44.96099854,1.223775983,230,1,0,0,1,0.289999992,50,1.827046824,2.443715262,75.74127197,0.579999983,8,0.200000003,0.268583298,0.072136991,1,43.31483841,0,3.036194943,18.04936981,0.331459701,11,1,1,0,-7,0,0,0,2.995548738,0
4210,Moldova,1985,0,0,0,2,0,0,0,45,0,50,0,0.804799974,0.064118199,60.70000076,99.41999817,0,1,46.46099854,1.223775983,133,1,0,0,1,0.289999992,50,-7,49,91.34689331,0.579999983,18,0.200000003,0.417748988,0.174514219,1,27.80373955,0,1,18.23670959,0.060153957,11,1,0,0,-7,0,0,1,4,0
4211,Moldova,1986,0,0,0,3,0,0,0,45,0,50,1,0.804799974,-0.0050295,59.20000076,95.69999695,0,1,48.30979919,1.223775983,94,1,0,0,1,0.289999992,50,-7,49,94.11625671,0.579999983,34,0.200000003,0.45691669,0.208772868,1,28.53790092,0,1,18.26657677,-0.027371207,11,0.25,0,0,-7,0,0,0,4,0
4212,Moldova,1987,0,0,0,4,0,0,0,45,0,50,2,0.804799974,-0.035744,57.59999847,95.69999695,0,0,48.30979919,1.223775983,95.36689521,1,0,0,1,0.289999992,50,-7,49,96.92138672,0.579999983,34,0.200000003,0.288006186,0.082947567,1,37.59273148,0,1,18.29594612,-0.104249999,11,0.0625,0,0,-7,0,0,0,4,0
4213,Moldova,1988,0,0,0,5,0,0,0,45,0,50,3,0.804799974,0.067638204,55.90000153,95.69999695,0,0,48.30979919,1.223775983,213.6799755,1,0,0,1,0.289999992,50,-7,49,99.76796722,0.579999983,34,0.200000003,0.312092811,0.097401924,1,53.28097916,0,1,18.32489204,-0.061875407,11,0.015625,0,0,-7,0,0,0,4,0
4214,Mongolia,1989,0,0,0,6,0,0,0,45,0,50,4,0.804799974,0.041746601,54.40000153,95.69999695,0,0,48.30979919,1.223775983,154.7097607,1,0,0,1,0.289999992,50,-7,49,102.6657028,0.579999983,34,0.200000003,0.206860165,0.039134613,1,45.14847946,0,1,18.35352325,-0.049190219,11,0.00390625,0,0,-7,0,0,0,4,0
4215,Mongolia,1990,0,0,1,7,0,0,0,45,0,50,5,0.804799974,0.051615801,52.90000153,95.69999695,0,0,48.30979919,1.223775983,3.03345508,1,0,0,1,0.289999992,50,-5,25,105.6281967,0.579999983,34,0.200000003,0.334247618,0.14056589,1,57.85015869,0,1,18.38197136,-0.005012537,11,0.000976563,0,0,-7,0,0,0,3,0
4216,Mongolia,1991,0,0,1,8,0,0,0,45,0,50,6,0.804799974,0.0181347,51.40000153,85.19999695,0,0,50.26340103,1.223775983,184.5235625,1,0,0,1,0.289999992,50,-5,25,108.680603,0.579999983,24.89999962,0.200000003,0.33388016,0.124846207,1,72.24050903,0,1,18.41045952,0.039220676,11,0.000244141,0,0,-7,0,0,1,3,0
4217,Mongolia,1992,0,0,1,9,0,0.305251092,0,45,0,50,7,0.804799974,-0.0001175,49.79999924,85.19999695,0,0,50.26340103,1.223775983,33.30042795,1,0,0,1,0.289999992,50,-5,25,111.8656998,0.579999983,24.89999962,0.200000003,0.463407606,0.214746609,1,68.55252075,0,1,18.44048309,-0.022245623,11,6.10E-05,0,0,-5,0,0,1,3,0
4218,Mongolia,1993,0,0,1,10,0,0.630946815,0,45,0,50,8,0.804799974,-0.0073165,48.20000076,85.19999695,0,0,50.26340103,1.223775983,-126.36617,1,0,0,1,0.289999992,50,-5,25,115.1694031,0.579999983,24.89999962,0.200000003,0.152457251,-0.023796617,1,82.73972321,0,1,18.46947098,-0.02958896,11,1.53E-05,0,0,-4,0,0,1,3,0
4219,Mongolia,1994,0,0,0,11,0,0.630946815,0,45,0,50,9,0.804799974,-0.027921,46.59999847,85.19999695,0,0,50.26340103,1.223775983,1.750148518,1,0,0,1,0.289999992,50,-7,49,118.5967026,0.579999983,24.89999962,0.200000003,0.287622468,0.052905523,1,97.32115173,0,1,18.49764252,-0.05790709,11,3.81E-06,0,0,-1.5,0,0,1,4,0
4220,Mongolia,1995,0,0,0,12,0,0.630946815,0,45,0,50,10,0.804799974,-0.0050068,45.09999847,85.19999695,0,0,50.26340103,1.223775983,29.04741282,1,0,0,1,0.289999992,50,-7,49,122.1745987,0.579999983,24.89999962,0.200000003,0.16338171,-0.011374373,1,82.51748657,0,1,18.52504158,-0.062926583,11,9.54E-07,0,0,-1,0,0,1,4,0
4221,Mongolia,1996,0,0,0,13,0,0.630946815,0,45,0,50,11,0.804799974,0.0136171,43.59999847,84,0,0,53.50730133,1.223775983,97.40405697,1,0,0,1,0.289999992,50,-6,36,125.7926025,0.579999983,37.83408652,0.200000003,0.086344169,-0.060691053,1,86.47216797,0,1,18.56044197,-0.049401302,11,2.38E-07,0,0,-1,0,0,0,4,0
4222,Mongolia,1997,0,0,0,14,0,0.858338416,0,45,0,50,12,0.804799974,-0.0007976,42,84,0,0,53.50730133,1.223775983,29.43592377,1,0,0,1,0.289999992,50,-6,36,41.48643936,0.579999983,41.89974953,0.200000003,0.163234393,-0.028913755,1,75.58981323,0,1,18.58619499,-0.050199252,11,5.96E-08,0,0,-1,0,0,0,4,0
4223,Mongolia,1998,0,0,0,15,0,0.723065674,0,45,0,50,13,0.804799974,-0.0076543,40.40000153,84,0,1,53.50730133,1.223775983,68.74529222,1,0,0,1,0.289999992,50,-6,36,-162.0916642,0.579999983,29.75369368,0.200000003,0.092150984,-0.04369252,1,75.17742157,0,1,18.61342621,-0.058662999,11,1.49E-08,0,0,-1,0,0,0,4,0
4224,Mongolia,1999,0,0,1,16,0,0.495528489,0,45,0,50,0,0.804799974,-0.014123,38.90000153,84,3,1,53.50730133,1.223775983,-265.1323646,0,0,0,1,0.289999992,50,1.072180252,-7.998605562,45.06684507,0.579999983,31.10062702,0.200000003,0.370054893,0.118918617,0,52.98864146,0,2.683141946,18.64065552,-0.073880278,11,1,0,0,-1,0,0,0,2.822681851,0
